experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,major-faults,minor-faults,avg_memory_over_time,max_memory_over_time,cpu_total_utilization,cpu_user_utilization,cpu_system_utilization
docker_container_and_daemon,10,2025-02-19T15:56:42.105971,12371708733.54,14855125729.94,2913446209.41,47775209.34,72605.82,8749399592.78,1370387333.65,145277091.96,271.77,72321.17,185218252.8,309948416.0,24.45,22.01,2.5
wasm_aot,6,2025-02-19T15:56:58.550242,9827428644.0,14569103739.0,2385134422.0,48761058.0,129719.0,7440071617.0,1042474074.0,110661953.0,720.0,128999.0,203314790.4,401973248.0,23.57,20.02,3.26
wasm_aot,7,2025-02-19T15:57:14.347836,10107325047.0,15335618601.0,2319386256.0,44539617.0,130472.0,7589289899.0,1093702887.0,133491172.0,300.0,130171.0,236670520.89,393228288.0,28.83,25.38,3.42
wasm_aot,8,2025-02-19T15:57:27.478625,11752766030.0,16144409482.0,2897348801.0,56305711.0,131767.0,7216931401.0,1080072253.0,128570737.0,443.0,131323.0,228582912.0,385499136.0,29.47,25.85,3.36
wasm_aot,9,2025-02-19T15:57:41.040848,8226867552.0,11385370791.0,2111605959.0,35609356.0,124607.0,6814453859.0,797787735.0,103655877.0,251.0,124356.0,224567296.0,426381312.0,20.12,17.88,3.18
wasm_aot,10,2025-02-19T15:57:53.867525,3219018301.0,7431215141.0,1522284195.0,20781534.0,111309.0,2928478002.0,312540167.0,49841479.0,63.0,111246.0,161105920.0,294596608.0,19.43,14.82,4.89
wasm_aot,11,2025-02-19T15:58:02.401187,8716986960.0,12584951005.0,1860487591.0,37823511.0,128477.0,6063213545.0,913741715.0,97467117.0,137.0,128340.0,255166976.0,411910144.0,23.1,20.78,3.22
docker_container,11,2025-02-19T15:58:14.787053,9681074922.0,14572914522.0,2004621265.0,42983186.0,62724.0,6249443804.0,917450383.0,135953987.0,524.0,62200.0,168404582.4,290770944.0,13.08,11.57,1.51
docker_container_and_daemon,11,2025-02-19T15:58:14.787053,13090633005.12,21354721128.72,2935862521.78,56656842.02,71831.07,9206961071.59,1751989899.99,287229093.08,784.54,70926.52,229051733.33,348123136.0,13.84,11.76,2.11
docker_container,12,2025-02-19T15:58:38.994818,13326972225.0,15370255027.0,2582893631.0,48536777.0,64758.0,8155139879.0,1113176381.0,139592696.0,127.0,64628.0,189980160.0,322289664.0,26.81,24.33,2.47
docker_container_and_daemon,12,2025-02-19T15:58:38.994818,18560145196.15,19492515687.4,6322717208.66,115694855.89,73236.88,9235252164.77,1443581971.11,171976581.6,143.22,73090.66,230837589.33,374497280.0,26.96,24.39,2.57
wasm_aot,12,2025-02-19T15:58:54.335141,10216873467.0,14380152067.0,2289895401.0,49619302.0,127012.0,6328001106.0,809986375.0,96987965.0,720.0,126292.0,210279537.78,400687104.0,19.11,16.04,2.94
wasm_aot,13,2025-02-19T15:59:09.224959,8490542140.0,12952782255.0,2320011993.0,42453887.0,130687.0,6990114420.0,1033601769.0,131554598.0,196.0,130491.0,266595766.86,427143168.0,27.38,23.73,3.66
docker_container,13,2025-02-19T15:59:21.848376,6547463177.0,10460038993.0,1772451056.0,33235211.0,58387.0,5305820564.0,689464857.0,102243771.0,527.0,57859.0,155134634.67,296734720.0,11.23,9.67,1.56
docker_container_and_daemon,13,2025-02-19T15:59:21.848376,7728176341.07,12034456862.85,1999110619.41,39691857.37,68963.04,6105100286.63,819333543.86,144694890.17,805.43,68012.02,199666594.91,348999680.0,12.04,9.85,2.18
wasm_aot,14,2025-02-19T15:59:43.884384,5627538315.0,9776941964.0,1975586104.0,39563947.0,124261.0,6064890109.0,680367586.0,79977876.0,721.0,123540.0,199257656.89,419348480.0,17.49,14.25,3.12
docker_container,14,2025-02-19T15:59:58.355030,9497355956.0,13491868646.0,2032265167.0,42189047.0,62925.0,6897020002.0,1046416999.0,116057531.0,520.0,62401.0,183873080.89,353599488.0,16.87,15.16,1.7
docker_container_and_daemon,14,2025-02-19T15:59:58.355030,11423795633.54,14740548858.49,3195006493.63,53847650.2,71743.26,8333337926.63,1482091989.58,247567623.38,588.66,71130.93,225284437.33,397537280.0,17.46,15.38,2.07
docker_container,15,2025-02-19T16:00:18.273819,10865879191.0,11762810270.0,2195466828.0,43969241.0,63200.0,7436971389.0,1077918647.0,135784429.0,8.0,63174.0,160025941.33,289144832.0,28.12,25.83,2.28
docker_container_and_daemon,15,2025-02-19T16:00:18.273819,15118321958.98,16311235292.94,5021486339.0,60855457.02,69618.6,19778357743.85,2390546060.37,274761575.36,12.43,69587.87,167982421.33,317341696.0,28.41,25.87,2.54
docker_container,16,2025-02-19T16:00:30.873022,6300639789.0,9573776991.0,1739970809.0,29592795.0,56965.0,4842870870.0,637432187.0,101476622.0,204.0,56762.0,134735872.0,274219008.0,18.66,16.6,2.06
docker_container_and_daemon,16,2025-02-19T16:00:30.873022,8838340689.25,12223400636.17,2628351146.61,39427257.2,63985.34,5463111007.63,931514867.19,115764788.5,229.83,63746.66,183681024.0,314679296.0,19.33,16.86,2.47
wasm_aot,15,2025-02-19T16:00:43.901927,9538704946.0,14212461920.0,2045923606.0,44930801.0,128552.0,6184085543.0,779831001.0,128106549.0,722.0,127830.0,201128618.67,405794816.0,21.68,18.12,3.25
docker_container,17,2025-02-19T16:00:59.200743,7766964716.0,10394967480.0,1856529815.0,39421602.0,59426.0,5778267518.0,813282258.0,111667982.0,533.0,58894.0,163981824.0,299130880.0,11.86,10.39,1.47
docker_container_and_daemon,17,2025-02-19T16:00:59.200743,10038700443.71,12167987489.03,2587139905.64,48159938.02,69421.97,6702756965.45,1055377910.36,152262494.8,703.04,68658.0,203048802.46,346427392.0,12.53,10.55,1.98
wasm_aot,16,2025-02-19T16:01:21.556917,5125482408.0,7332297681.0,1393907028.0,25177793.0,118006.0,4298500298.0,498907655.0,58276430.0,720.0,117286.0,190571406.22,390766592.0,13.62,10.73,2.8
docker_container,18,2025-02-19T16:01:36.308005,8544638751.0,11514158405.0,1919272411.0,40080292.0,61560.0,6431217920.0,842571889.0,115230924.0,533.0,61028.0,167811299.56,310079488.0,14.44,12.86,1.58
docker_container_and_daemon,18,2025-02-19T16:01:36.308005,11069654359.21,12616157978.28,2559328839.74,46899629.23,69303.92,7249936583.8,1219854505.7,141841639.17,649.85,68627.99,200164903.38,351072256.0,15.05,13.06,1.98
wasm_aot,17,2025-02-19T16:01:56.624099,4460420677.0,9601138110.0,1332217099.0,25600011.0,118877.0,4590194516.0,577178962.0,97214685.0,719.0,118158.0,202001846.86,409714688.0,22.01,19.03,2.97
wasm_aot,18,2025-02-19T16:02:11.579392,6297356033.0,12882050946.0,1656318916.0,33204001.0,124231.0,4707695541.0,630643355.0,107491127.0,228.0,124003.0,212771840.0,407752704.0,30.26,26.91,3.27
wasm_aot,19,2025-02-19T16:02:24.459050,6514849324.0,10709754091.0,2114825184.0,36669386.0,123487.0,6704497289.0,806723235.0,110506530.0,288.0,123199.0,158198442.67,382611456.0,22.1,18.18,4.0
docker_container,19,2025-02-19T16:02:35.351433,10628278681.0,13500461963.0,2876162612.0,63247638.0,63339.0,6689483646.0,987152597.0,103011639.0,526.0,62814.0,166635520.0,292040704.0,12.69,11.16,1.53
docker_container_and_daemon,19,2025-02-19T16:02:35.351433,13693022713.02,15806436039.74,3586457395.37,78525698.11,70904.04,10556279387.17,1769659190.22,217509021.37,781.41,70033.84,219085209.6,338190336.0,13.38,11.37,2.01
docker_container,20,2025-02-19T16:03:00.663819,12272940616.0,15129419030.0,2622325224.0,51500685.0,65135.0,9524446717.0,1369330635.0,151765202.0,173.0,64956.0,238171750.4,271446016.0,22.42,21.24,1.15
docker_container_and_daemon,20,2025-02-19T16:03:00.663819,13671827291.86,21159831798.07,2798652708.69,54769511.37,46360.46,8981391246.08,1312579839.22,206299887.77,175.95,46169.13,282141842.29,316391424.0,22.64,21.29,1.31
wasm_aot,20,2025-02-19T16:03:17.127556,8172145405.0,10583603316.0,2013332156.0,47953405.0,125410.0,6441251984.0,814848362.0,101980209.0,720.0,124690.0,190996935.11,396840960.0,25.1,21.72,3.24
