deployment-mechanism,trial-number,start-time,wall-time-seconds
wasm_interpreted,1,2025-03-31T17:05:03.458980+00:00,272.18
wasm_interpreted,2,2025-03-31T17:09:35.693834+00:00,270.91
wasm_interpreted,3,2025-03-31T17:14:06.617218+00:00,270.63
docker,1,2025-03-31T17:18:37.256434+00:00,10.51
wasm_aot,1,2025-03-31T17:18:47.916667+00:00,10.27
wasm_interpreted,4,2025-03-31T17:18:58.194645+00:00,270.96
native,1,2025-03-31T17:23:29.163412+00:00,9.32
docker,2,2025-03-31T17:23:38.489643+00:00,10.97
wasm_aot,2,2025-03-31T17:23:49.631920+00:00,10.42
native,2,2025-03-31T17:24:00.061097+00:00,9.93
docker,3,2025-03-31T17:24:10.005976+00:00,11.65
docker,4,2025-03-31T17:24:21.836019+00:00,11.31
docker,5,2025-03-31T17:24:33.318163+00:00,11.81
wasm_aot,3,2025-03-31T17:24:45.300438+00:00,11.14
native,3,2025-03-31T17:24:56.457021+00:00,10.54
wasm_aot,4,2025-03-31T17:25:07.010244+00:00,11.35
wasm_aot,5,2025-03-31T17:25:18.375111+00:00,11.3
native,4,2025-03-31T17:25:29.687768+00:00,10.71
docker,6,2025-03-31T17:25:40.416601+00:00,12.04
native,5,2025-03-31T17:25:52.642579+00:00,10.85
native,6,2025-03-31T17:26:03.509709+00:00,10.98
native,7,2025-03-31T17:26:14.506075+00:00,10.91
native,8,2025-03-31T17:26:25.432276+00:00,11.43
native,9,2025-03-31T17:26:36.872118+00:00,11.22
wasm_interpreted,5,2025-03-31T17:26:48.104153+00:00,271.9
wasm_interpreted,6,2025-03-31T17:31:20.013333+00:00,270.79
wasm_aot,6,2025-03-31T17:35:50.813397+00:00,9.88
native,10,2025-03-31T17:36:00.702237+00:00,9.78
native,11,2025-03-31T17:36:10.493233+00:00,9.97
native,12,2025-03-31T17:36:20.475266+00:00,10.26
docker,7,2025-03-31T17:36:30.746413+00:00,11.58
wasm_interpreted,7,2025-03-31T17:36:42.500088+00:00,270.79
wasm_interpreted,8,2025-03-31T17:41:13.299757+00:00,270.48
native,13,2025-03-31T17:45:43.794353+00:00,9.18
wasm_interpreted,9,2025-03-31T17:45:52.990730+00:00,270.69
wasm_aot,7,2025-03-31T17:50:23.693787+00:00,9.8
wasm_interpreted,10,2025-03-31T17:50:33.499967+00:00,270.66
wasm_interpreted,11,2025-03-31T17:55:04.168593+00:00,270.69
wasm_aot,8,2025-03-31T17:59:34.869437+00:00,9.59
wasm_aot,9,2025-03-31T17:59:44.467835+00:00,10.39
wasm_interpreted,12,2025-03-31T17:59:54.867599+00:00,270.9
native,14,2025-03-31T18:04:25.778516+00:00,9.13
native,15,2025-03-31T18:04:34.917302+00:00,9.71
wasm_aot,10,2025-03-31T18:04:44.633782+00:00,10.64
docker,8,2025-03-31T18:04:55.282637+00:00,11.52
wasm_interpreted,13,2025-03-31T18:05:06.967462+00:00,270.56
docker,9,2025-03-31T18:09:37.536300+00:00,10.86
wasm_interpreted,14,2025-03-31T18:09:48.553000+00:00,270.73
docker,10,2025-03-31T18:14:19.293664+00:00,10.37
wasm_interpreted,15,2025-03-31T18:14:29.814002+00:00,270.51
docker,11,2025-03-31T18:19:00.331975+00:00,10.43
docker,12,2025-03-31T18:19:10.911792+00:00,10.94
wasm_aot,11,2025-03-31T18:19:22.021040+00:00,10.21
docker,13,2025-03-31T18:19:32.241768+00:00,11.32
wasm_aot,12,2025-03-31T18:19:43.731362+00:00,10.68
wasm_aot,13,2025-03-31T18:19:54.425503+00:00,11.21
wasm_interpreted,16,2025-03-31T18:20:05.648265+00:00,271.01
native,16,2025-03-31T18:24:36.672835+00:00,9.3
native,17,2025-03-31T18:24:45.984293+00:00,10.02
wasm_interpreted,17,2025-03-31T18:24:56.014093+00:00,270.8
wasm_interpreted,18,2025-03-31T18:29:26.827400+00:00,270.66
wasm_aot,14,2025-03-31T18:33:57.498143+00:00,9.62
wasm_interpreted,19,2025-03-31T18:34:07.127349+00:00,271.13
native,18,2025-03-31T18:38:38.266425+00:00,9.0
docker,14,2025-03-31T18:38:47.272892+00:00,11.02
docker,15,2025-03-31T18:38:58.456186+00:00,10.94
native,19,2025-03-31T18:39:09.551686+00:00,9.83
wasm_aot,15,2025-03-31T18:39:19.397097+00:00,10.76
wasm_aot,16,2025-03-31T18:39:30.172829+00:00,10.82
wasm_aot,17,2025-03-31T18:39:41.009375+00:00,10.97
wasm_aot,18,2025-03-31T18:39:51.993486+00:00,11.0
wasm_aot,19,2025-03-31T18:40:03.007876+00:00,11.08
docker,16,2025-03-31T18:40:14.096501+00:00,14.28
wasm_aot,20,2025-03-31T18:40:28.555304+00:00,10.69
docker,17,2025-03-31T18:40:39.261240+00:00,12.93
wasm_interpreted,20,2025-03-31T18:40:52.369755+00:00,271.05
docker,18,2025-03-31T18:45:23.434800+00:00,10.46
docker,19,2025-03-31T18:45:34.053728+00:00,11.16
docker,20,2025-03-31T18:45:45.374861+00:00,11.11
native,20,2025-03-31T18:45:56.652155+00:00,10.03
