deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
docker_container,1,2025-03-31T18:46:10.302022+00:00,132894752007.0,173801533031.0,119209713.0,29904957539.0,65171590563.0,43031.0,27335484009.0,235191518.0,538.0,42494.0,179768123.91,217821184.0,49.98,47.7,2.27
docker_container_and_daemon,1,2025-03-31T18:46:10.302022+00:00,134180436151.28,174360889655.78,119918366.71,30009559101.83,65535383430.0,45280.4,27384773633.28,235957731.16,541.06,44740.29,223700418.65,322576384.0,50.04,47.730000000000004,2.3
docker_container_and_daemon_extra_overhead,1,2025-03-31T18:46:10.302022+00:00,134172563764.28,174359788476.78,119863511.71,30008999728.83,65496141455.0,45280.4,27384654244.28,235949896.16,541.06,44740.29,180438466.65,217821184.0,50.04,47.730000000000004,2.3
wasm_aot,1,2025-03-31T18:48:35.775131+00:00,57649531791.0,68322867189.0,81960700.0,12632235800.0,29124695363.0,65591.0,10586402085.0,204016529.0,706.0,64885.0,191329280.0,242409472.0,54.47,52.57,1.84
docker_container,2,2025-03-31T18:49:32.051117+00:00,124830563931.0,156412274932.0,116883892.0,27413376718.0,62751483764.0,41347.0,25677438532.0,244929031.0,540.0,40808.0,174199861.89,217587712.0,50.35,48.21,2.14
docker_container_and_daemon,2,2025-03-31T18:49:32.051117+00:00,126380365532.54,157722223796.5,117600355.64,27682005913.71,63017409803.43,42554.64,25813650889.86,246416183.11,540.0,42015.64,213933039.26999998,322342912.0,50.410000000000004,48.24,2.18
docker_container_and_daemon_extra_overhead,2,2025-03-31T18:49:32.051117+00:00,126373858782.54,157720766784.5,117561684.64,27681628166.71,63013737309.43,42452.64,25813526958.86,246358892.11,540.0,41913.64,174365679.26999998,217587712.0,50.410000000000004,48.24,2.18
wasm_aot,2,2025-03-31T18:51:31.790078+00:00,69274099918.0,82662460061.0,91739583.0,15022527344.0,33988839116.0,65909.0,13234236202.0,218759687.0,628.0,65281.0,186466152.3,230330368.0,54.43,52.49,1.9
native,1,2025-03-31T18:52:33.854708+00:00,62028974606.0,71963441863.0,87187095.0,13454372916.0,29055705167.0,45111.0,10766993415.0,198027460.0,65.0,45046.0,142156666.43,177057792.0,53.99,52.26,1.69
native,2,2025-03-31T18:53:29.828421+00:00,61280625050.0,70739986619.0,80780412.0,12980491274.0,30069014191.0,44370.0,11475947096.0,211054786.0,0.0,44370.0,103581403.43,124485632.0,59.53,57.96,1.56
wasm_interpreted,1,2025-03-31T18:54:22.083736+00:00,412193186600.0,384819012536.0,207597557.0,187269119428.0,184885384909.0,74254.0,44738114447.0,2039175635.0,73.0,74181.0,160738997.38,206372864.0,29.34,29.06,0.28
docker_container,3,2025-03-31T19:00:25.691164+00:00,127189128339.0,158641309098.0,118082844.0,28427578568.0,64456125720.0,42107.0,26256766235.0,226548460.0,539.0,41569.0,173931178.67,217661440.0,49.86,47.73,2.13
docker_container_and_daemon,3,2025-03-31T19:00:25.691164+00:00,131516470068.42,163102351920.84,118794007.63,30096770560.12,66926382773.28,42225.89,26940970715.26,235202519.04,543.25,41683.64,208671717.75,322416640.0,49.92,47.76,2.1599999999999997
docker_container_and_daemon_extra_overhead,3,2025-03-31T19:00:25.691164+00:00,131511361469.42,161350024412.84,118770538.63,29386781929.12,64456125720.0,42225.89,26646950937.26,235180297.04,543.25,41683.64,180532197.75,217661440.0,49.92,47.76,2.1599999999999997
native,3,2025-03-31T19:02:31.635384+00:00,61263608953.0,77313957367.0,83587081.0,13770811521.0,30624323749.0,41630.0,11619414587.0,197817437.0,25.0,41605.0,91223326.72,126152704.0,56.03,54.36,1.64
docker_container,4,2025-03-31T19:03:29.847743+00:00,125676215694.0,160664958797.0,115520082.0,27879684409.0,62034144041.0,44244.0,25523384212.0,213997907.0,0.0,44243.0,96622915.37,124780544.0,51.87,49.69,2.18
docker_container_and_daemon,4,2025-03-31T19:03:29.847743+00:00,129482988697.67,163919480909.82,116197970.17,29019263549.34,63924821909.78,44297.91,25931766299.78,218256601.42,1.06,44295.86,133805541.05000001,229535744.0,51.93,49.72,2.21
docker_container_and_daemon_extra_overhead,4,2025-03-31T19:03:29.847743+00:00,129478412532.67,163917740152.82,116165348.17,29019001472.34,63921741057.78,44297.91,25931753184.78,218224542.42,1.06,44295.86,98911717.05000001,124780544.0,51.93,49.72,2.21
docker_container,5,2025-03-31T19:05:32.812315+00:00,132284588875.0,171501418358.0,122329296.0,29849211286.0,63703021404.0,42929.0,27255976141.0,204527270.0,0.0,42926.0,105664196.92,136802304.0,49.56,47.5,2.06
docker_container_and_daemon,5,2025-03-31T19:05:32.812315+00:00,138780846940.77,178583914436.12,122947553.84,32720160995.58,68148781188.14,42931.12,28238119139.89,205237293.84,0.0,42928.12,143474884.92000002,241557504.0,49.61,47.53,2.09
docker_container_and_daemon_extra_overhead,5,2025-03-31T19:05:32.812315+00:00,138780846940.77,178583914436.12,122947553.84,32720160995.58,68148781188.14,42931.12,28238119139.89,205237293.84,0.0,42928.12,106307780.92,136802304.0,49.61,47.53,2.09
wasm_aot,3,2025-03-31T19:07:43.703624+00:00,65208415131.0,79187926151.0,86889491.0,14394148948.0,31579834794.0,68198.0,12518982501.0,194467329.0,55.0,68143.0,160064307.2,189681664.0,55.55,53.62,1.91
wasm_aot,4,2025-03-31T19:08:45.792312+00:00,66150993222.0,76900188154.0,88692347.0,14946498876.0,34288891086.0,66289.0,12906971782.0,205796894.0,96.0,66193.0,177612588.14,224444416.0,55.78,53.83,1.91
wasm_interpreted,2,2025-03-31T19:09:47.131207+00:00,345317927052.0,329388490522.0,200214175.0,203515855452.0,191538562425.0,72456.0,42774070218.0,2248266999.0,70.0,72386.0,165315784.97,212516864.0,28.31,28.19,0.18
docker_container,6,2025-03-31T19:15:39.818804+00:00,106616463266.0,139632155262.0,106154044.0,25360254835.0,55953618840.0,42669.0,23270072309.0,210348822.0,186.0,42484.0,133999616.0,175415296.0,43.51,41.62,1.89
docker_container_and_daemon,6,2025-03-31T19:15:39.818804+00:00,113163704968.22,147169773708.33,107205681.2,27764524533.07,58894594005.02,43670.78,24428664246.48,211480357.51,186.0,43485.78,170236770.46,280170496.0,43.589999999999996,41.66,1.93
docker_container_and_daemon_extra_overhead,6,2025-03-31T19:15:39.818804+00:00,113154340454.22,147167888758.33,107161895.2,27764198549.07,58889993706.02,43670.78,24428570318.48,211418145.51,186.0,43485.78,138267490.46,175415296.0,43.589999999999996,41.66,1.93
wasm_aot,5,2025-03-31T19:17:44.021066+00:00,59591578468.0,75532064964.0,89531457.0,14014191225.0,30423506012.0,68112.0,11195408218.0,196148475.0,0.0,68112.0,151549706.24,180154368.0,58.7,56.81,1.86
docker_container,7,2025-03-31T19:18:41.931957+00:00,127671120951.0,172340996031.0,123494199.0,28896975446.0,61630413335.0,43350.0,26084782092.0,223937785.0,161.0,43189.0,138137600.0,172351488.0,52.75,50.41,2.34
docker_container_and_daemon,7,2025-03-31T19:18:41.931957+00:00,128830142734.59,176694515089.84,124836803.38,30112104861.8,62203777154.78,44355.68,26654957824.0,225604176.65,170.52,44181.99,175429176.89,277106688.0,52.85,50.44,2.4099999999999997
docker_container_and_daemon_extra_overhead,7,2025-03-31T19:18:41.931957+00:00,128818048125.59,172340996031.0,124775387.38,29014615681.8,62198487291.78,44355.68,26084782092.0,225564899.65,170.52,44181.99,141956664.89,172351488.0,52.85,50.44,2.4099999999999997
