deployment-mechanism,trial-number,start-time,cpu-cycles,instructions,cache-misses,cache-references,bus-cycles,page-faults,branch-instructions,branch-misses,major-faults,minor-faults,avg-memory-over-time-in-bytes,max-memory-over-time-in-bytes,cpu-total-utilization-percentage,cpu-user-utilization-percentage,cpu-system-utilization-percentage
wasm_aot,1,2025-03-31T14:06:08.437912+00:00,45533198974.0,49221099644.0,68027073.0,9905470396.0,21949442081.0,57928.0,7554744935.0,165603205.0,422.0,57505.0,207953920.0,210493440.0,11.17,8.35,0.36
wasm_interpreted,1,2025-03-31T14:07:32.473268+00:00,384991769075.0,295832618388.0,164384228.0,185835647279.0,175014334593.0,61922.0,37483291249.0,2040061965.0,539.0,61384.0,212882821.85,240844800.0,27.12,26.96,0.17
wasm_interpreted,2,2025-03-31T14:12:48.882096+00:00,365661218537.0,326810020850.0,173195759.0,187546780565.0,184667958471.0,62756.0,39661388767.0,2103904007.0,0.0,62756.0,138585202.89,166141952.0,27.47,27.33,0.15
docker_container,1,2025-03-31T14:18:11.257012+00:00,103429693192.0,132589194148.0,92113828.0,23240041298.0,52032134130.0,37267.0,22135933177.0,221728437.0,526.0,36742.0,146931047.78,192389120.0,48.12,45.96,2.15
docker_container_and_daemon,1,2025-03-31T14:18:11.257012+00:00,111156831945.55,136334736420.31,93936772.68,24441866133.47,54519715607.9,40599.85,22549975924.64,237754468.25,599.0,39976.83,193944039.78,297144320.0,48.279999999999994,46.02,2.26
docker_container_and_daemon_extra_overhead,1,2025-03-31T14:18:11.257012+00:00,105388500667.55,134963898685.31,93878122.68,24010517401.47,54512131670.9,40599.85,22549227664.64,237645337.25,599.0,39976.83,164014567.78,192389120.0,48.269999999999996,46.02,2.26
wasm_interpreted,3,2025-03-31T14:19:58.236253+00:00,343631376996.0,300559921848.0,191990285.0,200314693398.0,186065004149.0,63346.0,39024931906.0,1996164306.0,497.0,62849.0,174982604.06,206438400.0,27.44,27.28,0.16
docker_container,2,2025-03-31T14:25:31.256836+00:00,100712121263.0,131698810769.0,94071677.0,23928190638.0,53096313554.0,40180.0,22065782050.0,205558212.0,403.0,39776.0,145607514.84,183869440.0,51.2,48.87,2.33
docker_container_and_daemon,2,2025-03-31T14:25:31.256836+00:00,108598482228.27,136630264491.56,94406994.16,25617851304.07,55254025443.61,40229.92,22671404301.51,240203976.6,403.0,39825.92,195678996.22,288624640.0,51.24,48.879999999999995,2.36
docker_container_and_daemon_extra_overhead,2,2025-03-31T14:25:31.256836+00:00,108590649427.27,136255552282.56,94371060.16,24984895840.07,53579703932.61,40229.92,22671232141.51,240152877.6,403.0,39825.92,150041364.22,183869440.0,51.24,48.879999999999995,2.36
docker_container,3,2025-03-31T14:27:15.318048+00:00,99362879624.0,126910680557.0,94552232.0,22678817716.0,49021791585.0,39888.0,20077864773.0,190430885.0,0.0,39885.0,84292713.93,111923200.0,52.92,50.53,2.39
docker_container_and_daemon,3,2025-03-31T14:27:15.318048+00:00,113370074731.95,132564378964.23,94873179.23,24384207212.41,52374612454.41,39889.05,20828565564.86,228105671.18,0.0,39886.05,135935260.02,216678400.0,52.96,50.54,2.42
docker_container_and_daemon_extra_overhead,3,2025-03-31T14:27:15.318048+00:00,113367475521.95,132563525373.23,94858284.23,24384055921.41,52372960377.41,39889.05,20828516522.86,228083319.18,0.0,39886.05,84960540.02000001,111923200.0,52.96,50.54,2.42
docker_container,4,2025-03-31T14:28:54.098063+00:00,106571136243.0,138701165949.0,95274888.0,24236804300.0,53709564475.0,40792.0,22673279498.0,192678180.0,90.0,40695.0,112938844.16,146219008.0,51.49,49.19,2.28
docker_container_and_daemon,4,2025-03-31T14:28:54.098063+00:00,114447708075.92,144150368265.02,96476430.34,25728402317.09,55037495297.24,41027.3,23190199828.33,212871567.64,92.05,40927.24,165038895.64,250974208.0,51.6,49.22,2.36
docker_container_and_daemon_extra_overhead,4,2025-03-31T14:28:54.098063+00:00,106571136243.0,141910882347.02,96437882.34,25727799110.09,55035113380.24,41027.3,22678751811.33,212818181.64,92.05,40927.24,113004130.84,146219008.0,51.6,49.22,2.36
wasm_aot,2,2025-03-31T14:30:43.370937+00:00,49447128424.0,56306113243.0,66504371.0,10468705307.0,24203978462.0,56346.0,8777437875.0,194951535.0,721.0,55625.0,200337817.6,229621760.0,50.46,48.62,1.84
docker_container,5,2025-03-31T14:31:34.067488+00:00,94588707675.0,123569343733.0,92441926.0,22361612627.0,50033967400.0,38028.0,20684060255.0,197105439.0,256.0,37765.0,100958208.0,143089664.0,48.0,45.89,2.11
docker_container_and_daemon,5,2025-03-31T14:31:34.067488+00:00,101676118615.33,128544311234.6,92834745.36,23562232558.42,51527657060.72,38047.99,21221297199.27,210503042.25,256.0,37783.94,151792469.32999998,247844864.0,48.04,45.9,2.1399999999999997
docker_container_and_daemon_extra_overhead,5,2025-03-31T14:31:34.067488+00:00,101676118615.33,128544311234.6,92834745.36,23562232558.42,51527657060.72,38047.99,21221297199.27,210503042.25,256.0,37783.94,101366613.33,143089664.0,48.04,45.9,2.1399999999999997
native,1,2025-03-31T14:33:16.621456+00:00,46177533897.0,52628919912.0,62987415.0,9787538974.0,21965260953.0,40099.0,8351631682.0,192929398.0,83.0,40016.0,108689180.44,142344192.0,51.03,49.31,1.62
native,2,2025-03-31T14:34:04.754076+00:00,46165160963.0,52855555353.0,57345537.0,9487674157.0,21904564891.0,37963.0,8031328854.0,194201535.0,0.0,37963.0,72460800.0,113119232.0,54.65,53.02,1.57
native,3,2025-03-31T14:34:50.887747+00:00,42800484551.0,50039147801.0,59204677.0,9493576811.0,21596650866.0,40143.0,7687427928.0,176810515.0,0.0,40143.0,85197568.0,118153216.0,54.77,53.35,1.64
wasm_aot,3,2025-03-31T14:35:35.730303+00:00,44196687257.0,46983723251.0,59395932.0,9025893912.0,21563343302.0,56454.0,7911995444.0,198183688.0,251.0,56203.0,154155918.22,178057216.0,54.68,52.72,1.86
docker_container,6,2025-03-31T14:36:21.897892+00:00,93354678961.0,116151834248.0,83676852.0,20242269801.0,45624875796.0,41152.0,18542818879.0,183314489.0,252.0,40885.0,119415637.33,154476544.0,43.97,42.07,1.9
docker_container_and_daemon,6,2025-03-31T14:36:21.897892+00:00,96053080669.45,122272454919.04,84368121.78,22308083381.0,47263392520.93,42600.09,19186145685.25,189299212.35,252.0,42333.09,168773802.66,259231744.0,44.04,42.11,1.93
