model,input,deployment-mechanism,cpu-cycles-mean,cpu-cycles-error-lower,cpu-cycles-error-upper,instructions-mean,instructions-error-lower,instructions-error-upper,cache-misses-mean,cache-misses-error-lower,cache-misses-error-upper,cache-references-mean,cache-references-error-lower,cache-references-error-upper,bus-cycles-mean,bus-cycles-error-lower,bus-cycles-error-upper,page-faults-mean,page-faults-error-lower,page-faults-error-upper,branch-instructions-mean,branch-instructions-error-lower,branch-instructions-error-upper,branch-misses-mean,branch-misses-error-lower,branch-misses-error-upper,major-faults-mean,major-faults-error-lower,major-faults-error-upper,minor-faults-mean,minor-faults-error-lower,minor-faults-error-upper,avg-memory-over-time-in-bytes-mean,avg-memory-over-time-in-bytes-error-lower,avg-memory-over-time-in-bytes-error-upper,max-memory-over-time-in-bytes-mean,max-memory-over-time-in-bytes-error-lower,max-memory-over-time-in-bytes-error-upper,cpu-total-utilization-percentage-mean,cpu-total-utilization-percentage-error-lower,cpu-total-utilization-percentage-error-upper,cpu-user-utilization-percentage-mean,cpu-user-utilization-percentage-error-lower,cpu-user-utilization-percentage-error-upper,cpu-system-utilization-percentage-mean,cpu-system-utilization-percentage-error-lower,cpu-system-utilization-percentage-error-upper,instructions-per-cycle-mean,instructions-per-cycle-error-lower,instructions-per-cycle-error-upper,cycles-per-instruction-mean,cycles-per-instruction-error-lower,cycles-per-instruction-error-upper,wall-time-seconds-mean,wall-time-seconds-error-lower,wall-time-seconds-error-upper
resnet34.pt,1_SingleObject.jpg,wasm_aot,,,,,,,,,,,,,,,,57711.25,16055.140865691632,16055.140865691632,,,,,,,74.25,63.60808410912341,63.60808410912341,57650.55,16043.357059093105,16043.357059093105,217643997.8665,49419821.52167645,49419821.52167645,259761152.0,55812751.86339828,55812751.86339831,,,,,,,,,,,,,,,,1.204,0.1206026999765512,0.1206026999765512
resnet34.pt,1_SingleObject.jpg,docker,,,,,,,,,,,,,,,,18891.8035,9743.310805513333,9743.310805513334,,,,,,,180.59,93.46222326220676,93.46222326220678,18683.113,9684.511571730218,9684.511571730218,57006964.053,26046991.318986792,26046991.3189868,110089830.4,53217270.29641071,53217270.29641071,,,,,,,,,,,,,,,,2.0325,0.103274800724787,0.1032748007247867
resnet34.pt,2_MultipleObjects.jpg,docker,,,,,,,,,,,,,,,,3242.5615000000003,4231.525150011353,4231.525150011354,,,,,,,40.5785,54.83420365095104,54.834203650951046,3137.9445000000005,4185.707143596888,4185.707143596888,13219150.5065,13552505.107175555,13552505.107175555,24134246.4,28967402.105014067,28967402.105014063,,,,,,,,,,,,,,,,2.2085,0.1754784689855197,0.1754784689855197
resnet34.pt,2_MultipleObjects.jpg,wasm_aot,,,,,,,,,,,,,,,,41662.2,21355.4248322742,21355.42483227421,,,,,,,29.7,51.64682642877285,51.64682642877284,41632.95,21339.26587028998,21339.26587028998,138393292.8,71516236.99853855,71516236.99853855,154374553.6,79425564.74071276,79425564.74071276,,,,,,,,,,,,,,,,1.138,0.0552845357275231,0.0552845357275231
resnet34.pt,3_MultipleObjectsScenery.jpg,docker,,,,,,,,,,,,,,,,7350.459999999999,5928.8573232549925,5928.857323254993,,,,,,,56.023,51.541945484621614,51.541945484621614,7248.583499999999,5858.9709711844325,5858.970971184432,32859098.453500003,27979763.61695642,27979763.61695642,50595020.8,39718005.58767937,39718005.58767937,,,,,,,,,,,,,,,,2.2535000000000003,0.21667587962501633,0.21667587962501633
resnet34.pt,3_MultipleObjectsScenery.jpg,wasm_aot,,,,,,,,,,,,,,,,46432.5,19564.492034741415,19564.492034741415,,,,,,,57.15,66.56763430706265,66.56763430706263,46433.35,19552.71565481474,19552.71565481474,151185408.0,62745291.24484146,62745291.24484146,182822092.8,73208972.77538458,73208972.77538458,,,,,,,,,,,,,,,,1.1965,0.21227365151640054,0.21227365151640054
