experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,major-faults,minor-faults,avg_memory_over_time,max_memory_over_time,cpu_total_utilization,cpu_user_utilization,cpu_system_utilization
wasm_interpreted,3,2025-02-18T13:23:09.639461,370696741941.0,297209518471.0,80100937197.0,257464514.0,151381.0,151388388348.0,61559891371.0,593442082.0,72.0,151309.0,377278883.28,470044672.0,49.88,48.1,1.81
native,2,2025-02-18T13:26:29.026595,348289971015.0,263168673774.0,61298112617.0,227928857.0,46627.0,132205610755.0,57115029998.0,370691410.0,20.0,46607.0,236399076.07,242991104.0,53.74,51.68,2.05
docker_container,2,2025-02-18T13:29:22.345373,320157494268.0,238139141954.0,52901865826.0,208351984.0,52942.0,117041320205.0,49418112901.0,342148904.0,505.0,52438.0,255619816.73,285478912.0,41.94,39.97,1.97
docker_container_and_daemon,2,2025-02-18T13:29:22.345373,331717864535.19,246077208017.02,55170558620.01,238175880.32,59570.82,121068530019.78,51076435151.22,495150647.4,765.51,58670.4,323659974.19,338292736.0,42.08,40.0,2.08
docker_container,3,2025-02-18T13:32:43.546610,343932329316.0,262380603158.0,60694082057.0,238111906.0,54255.0,131357999444.0,57159677257.0,383070811.0,60.0,54191.0,229237906.29,285589504.0,52.09,49.8,2.29
docker_container_and_daemon,3,2025-02-18T13:32:43.546610,359448228683.88,282232193173.33,62003984490.34,323792392.26,56733.62,133667066664.47,58197472853.35,396122620.58,70.15,56659.48,328072872.76,338124800.0,52.15,49.82,2.33
wasm_aot,6,2025-02-18T13:35:47.902849,359845068181.0,273750783137.0,62818615513.0,235415181.0,145543.0,138358356434.0,59032507149.0,391994482.0,739.0,144804.0,368065297.07,485552128.0,53.18,51.08,2.1
docker_container,4,2025-02-18T13:38:47.953393,192329271518.0,148562433540.0,34607664368.0,150102746.0,52890.0,73639429197.0,31086387712.0,247624969.0,533.0,52358.0,224614627.56,288505856.0,27.46,26.18,1.28
docker_container_and_daemon,4,2025-02-18T13:38:47.953393,200638116886.31,153685729209.14,35970447576.61,229381669.39,59369.94,76422507637.21,32296418196.33,348271414.66,660.43,58685.47,318639907.78,333430784.0,27.54,26.21,1.33
native,3,2025-02-18T13:42:02.601847,349877378530.0,267687722124.0,61713562153.0,232224882.0,54035.0,134285356125.0,57579895981.0,390996015.0,525.0,53510.0,324053626.34,346398720.0,53.55,51.48,2.07
wasm_interpreted,4,2025-02-18T13:44:59.168775,373689431580.0,293462782953.0,80387843763.0,246913468.0,145219.0,149087021307.0,61000753044.0,610280419.0,471.0,144748.0,346407160.24,457183232.0,49.34,47.55,1.79
docker_container,5,2025-02-18T13:48:20.981361,336427638729.0,257998365148.0,56716218405.0,228722870.0,52884.0,122542989052.0,53666917194.0,379646452.0,499.0,52386.0,246584388.27,276553728.0,46.76,44.63,2.13
docker_container_and_daemon,5,2025-02-18T13:48:20.981361,345839400975.15,265768145869.79,58287308606.86,276736616.29,58580.29,125612881187.65,55146227043.44,562559276.9,682.42,57798.7,307047944.58,316682240.0,46.89,44.66,2.23
wasm_interpreted,5,2025-02-18T13:51:31.290265,334673091759.0,264440373404.0,76071378020.0,240733625.0,150869.0,138841345012.0,55953092835.0,567497291.0,719.0,150150.0,392962954.49,485703680.0,47.45,45.6,1.84
native,4,2025-02-18T13:54:40.195434,356262104913.0,272242908679.0,62752709120.0,233162890.0,53621.0,134693769072.0,58370992644.0,396260533.0,24.0,53597.0,313682358.86,325332992.0,53.83,51.82,2.0
docker_container,6,2025-02-18T13:57:35.334029,263423016160.0,198390658148.0,46034599528.0,186448889.0,54387.0,100306721117.0,41309499059.0,295962946.0,533.0,53855.0,250901126.74,305311744.0,35.25,33.57,1.68
docker_container_and_daemon,6,2025-02-18T13:57:35.334029,274233238025.84,205712799678.34,47680684890.66,200465090.15,61920.73,104025703531.88,42793804324.73,358441776.56,684.03,61187.13,333561769.77,348225536.0,35.35,33.59,1.76
native,5,2025-02-18T14:00:55.453191,352147892540.0,267518530907.0,61926478020.0,230588419.0,53908.0,134471551076.0,58231957672.0,381083719.0,526.0,53382.0,327441308.32,347484160.0,53.05,50.94,2.11
docker_container,7,2025-02-18T14:03:49.852040,359024733800.0,269652243064.0,62421765733.0,244389208.0,53274.0,135750657825.0,58183392420.0,372676406.0,537.0,52738.0,247563995.43,304340992.0,50.77,48.41,2.36
docker_container_and_daemon,7,2025-02-18T14:03:49.852040,372134700715.85,279931914800.0,65021666768.76,281096665.12,57484.02,139164651479.07,60107178671.69,417419190.06,557.37,56925.6,326887900.02,339222528.0,50.82,48.42,2.4
docker_container,8,2025-02-18T14:07:02.750290,287146201991.0,224421154397.0,51858075075.0,207547714.0,53778.0,112256126039.0,48221999179.0,349992950.0,179.0,53594.0,238385044.21,285519872.0,42.71,40.72,2.0
docker_container_and_daemon,8,2025-02-18T14:07:02.750290,307603234934.53,247733312114.29,53321984616.72,228553596.22,59223.94,115504992374.81,49807620661.65,405182940.94,196.34,59015.38,307307193.67,321556480.0,42.78,40.74,2.04
wasm_interpreted,6,2025-02-18T14:10:10.602601,382628868061.0,300304872471.0,78917736616.0,256281263.0,151262.0,150513635635.0,61475439819.0,606793092.0,734.0,150528.0,384987015.53,475811840.0,48.36,46.5,1.86
docker_container,9,2025-02-18T14:13:36.140270,340191068132.0,256933595359.0,61125157965.0,242810166.0,47011.0,130468045421.0,55971706450.0,369564849.0,531.0,46481.0,270880904.53,303579136.0,50.11,47.84,2.27
docker_container_and_daemon,9,2025-02-18T14:13:36.140270,356676663339.82,267319055254.13,63893425094.73,300943826.3,54105.41,139164182260.53,58593818232.35,468973565.64,605.53,53475.09,318629737.58,340467712.0,50.21,47.87,2.33
native,6,2025-02-18T14:16:42.843376,365012094099.0,277017007278.0,65046993349.0,236677078.0,53290.0,140674226554.0,60695053465.0,396366652.0,530.0,52760.0,301128825.49,319270912.0,53.32,51.17,2.14
wasm_aot,7,2025-02-18T14:19:44.253665,365252249174.0,278583508457.0,63923968569.0,242733349.0,138904.0,137763740740.0,58997720682.0,378243314.0,472.0,138432.0,331017816.28,439070720.0,53.43,51.27,2.17
wasm_interpreted,7,2025-02-18T14:22:40.978403,400217703414.0,305295150645.0,83718111888.0,256804312.0,152510.0,157940393331.0,63836105175.0,604509126.0,358.0,152152.0,440695261.35,528334848.0,49.23,47.34,1.89
docker_container,10,2025-02-18T14:26:08.729461,337952671836.0,255416053725.0,59222060204.0,227906321.0,53729.0,131353001606.0,56794884108.0,367001961.0,485.0,53245.0,250526105.6,310263808.0,46.97,44.68,2.29
docker_container_and_daemon,10,2025-02-18T14:26:08.729461,349657414382.8,263339550121.99,61527111040.31,285120436.81,60473.25,135396102165.4,58830158414.92,452328519.82,735.8,59628.84,335999557.95,362815488.0,47.09,44.72,2.37
native,7,2025-02-18T14:29:24.098699,359310485357.0,272320905894.0,64155805971.0,239098106.0,53924.0,138390239256.0,58896708136.0,386599645.0,526.0,53398.0,328622535.11,349982720.0,52.92,50.81,2.11
docker_container,11,2025-02-18T14:32:20.273001,345033198240.0,267230893024.0,60515127305.0,243297803.0,53236.0,130587867591.0,56251225131.0,372661717.0,535.0,52702.0,277233810.29,324108288.0,50.24,47.78,2.46
docker_container_and_daemon,11,2025-02-18T14:32:20.273001,356314145478.5,273459452363.2,62830027048.55,284437365.34,56522.19,133807660971.81,57944322396.6,452380947.68,568.27,55950.69,356323932.33,371212288.0,50.32,47.81,2.52
docker_container,12,2025-02-18T14:35:28.631219,312671475389.0,242793989904.0,55475233735.0,224325299.0,53008.0,121779682583.0,51393968568.0,334407259.0,0.0,53008.0,209644714.67,242200576.0,46.22,43.93,2.29
docker_container_and_daemon,12,2025-02-18T14:35:28.631219,323632207408.72,250964674426.2,58031594082.64,261204329.68,57391.29,127334811722.65,53505243527.07,385630815.95,6.14,57379.03,280770797.61,289890304.0,46.29,43.95,2.34
wasm_interpreted,8,2025-02-18T14:38:35.324837,361053434386.0,289458377575.0,79205588350.0,256050375.0,152782.0,149792350573.0,58202559961.0,597369919.0,741.0,152041.0,382808371.97,473870336.0,48.34,46.45,1.89
native,8,2025-02-18T14:41:55.765698,352680422020.0,268874779620.0,61591519332.0,230910275.0,52882.0,134411694866.0,58800409242.0,392526561.0,44.0,52838.0,309743433.14,324100096.0,53.74,51.64,2.1
native,9,2025-02-18T14:44:47.427133,364156992589.0,270080994255.0,64133462566.0,238195090.0,54344.0,139394072048.0,60078028218.0,375129290.0,0.0,54344.0,199597415.78,204808192.0,55.16,53.17,1.96
wasm_aot,8,2025-02-18T14:47:40.308577,353453735711.0,267380099061.0,63871284459.0,244036999.0,145102.0,137718126579.0,59326799055.0,376708202.0,161.0,144941.0,330869857.95,411234304.0,54.55,52.33,2.22
wasm_aot,9,2025-02-18T14:50:33.786081,362033116770.0,274553561444.0,63956201601.0,235911703.0,145215.0,138776718018.0,59358987567.0,385165253.0,250.0,144965.0,412666436.27,494256128.0,53.27,51.12,2.15
docker_container,13,2025-02-18T14:53:30.580650,292326009587.0,218477855301.0,50307836127.0,207331507.0,52812.0,110220852089.0,47237571996.0,327332409.0,497.0,52316.0,259728343.04,312057856.0,40.13,38.2,1.93
docker_container_and_daemon,13,2025-02-18T14:53:30.580650,306616499892.37,228307623285.95,53312956777.04,268777709.76,58851.52,114108884731.73,49403985742.37,443975804.01,658.6,58125.0,329419725.64,358584320.0,40.25,38.24,2.01
docker_container,14,2025-02-18T14:56:44.729376,361512311273.0,272910728912.0,64974373407.0,252132703.0,54181.0,141081920007.0,60483517159.0,365348114.0,101.0,54075.0,254386176.0,301805568.0,51.97,49.47,2.5
docker_container_and_daemon,14,2025-02-18T14:56:44.729376,379328952853.31,285181425490.6,68863598376.15,375497081.63,56961.01,150548124823.52,63026581656.4,495088456.5,106.62,56843.26,334224987.33,344399872.0,52.02,49.48,2.54
native,10,2025-02-18T14:59:55.102742,359743516857.0,269093458364.0,62340114432.0,238098385.0,53999.0,133951776853.0,57988520726.0,382388514.0,526.0,53473.0,318554375.05,334995456.0,53.73,51.67,2.05
wasm_interpreted,9,2025-02-18T15:02:48.023910,385422878589.0,302649457992.0,81688766493.0,261822518.0,151959.0,153947251511.0,62038722982.0,585052331.0,315.0,151644.0,387533420.61,482365440.0,49.33,47.41,1.91
native,11,2025-02-18T15:06:10.709551,359825781837.0,270746469216.0,63491590334.0,227620237.0,53112.0,137186858387.0,58856776364.0,387321839.0,310.0,52802.0,304007424.0,312954880.0,54.07,51.97,2.09
wasm_interpreted,10,2025-02-18T15:09:04.846785,385999976449.0,308250928119.0,82596066593.0,264750696.0,152301.0,154043339977.0,62112857933.0,626411369.0,181.0,152120.0,348662707.58,428036096.0,49.57,47.65,1.97
wasm_interpreted,11,2025-02-18T15:12:26.934648,362451235963.0,289096408689.0,78966414086.0,248962615.0,153213.0,143515404224.0,56588627082.0,610082583.0,391.0,152822.0,360413104.62,450650112.0,49.33,47.41,1.91
wasm_interpreted,12,2025-02-18T15:15:41.846404,351276736856.0,277050853849.0,76645487306.0,241375215.0,151186.0,147781479024.0,58591478041.0,634809528.0,199.0,150987.0,406507586.06,499712000.0,49.09,47.25,1.83
wasm_interpreted,13,2025-02-18T15:18:50.568900,373043231679.0,289475411925.0,77925684850.0,255961217.0,152668.0,149867696642.0,57430797488.0,588134795.0,403.0,152265.0,392071839.74,478539776.0,49.36,47.45,1.89
wasm_aot,10,2025-02-18T15:22:02.012655,356781190579.0,272498788322.0,62053798369.0,243334537.0,146118.0,133974546595.0,58230781123.0,382700990.0,186.0,145932.0,387282527.46,475811840.0,53.7,51.47,2.24
wasm_interpreted,14,2025-02-18T15:24:54.248727,365791252256.0,287529021063.0,79097745482.0,253288882.0,153376.0,143434523408.0,58338667096.0,590320279.0,352.0,153024.0,391467885.71,477200384.0,49.61,47.68,1.93
native,12,2025-02-18T15:28:05.076365,347694566493.0,263808794429.0,59751004619.0,229968221.0,46714.0,127698281692.0,55500813544.0,376619093.0,118.0,46596.0,251677771.85,257835008.0,53.85,51.74,2.09
wasm_aot,11,2025-02-18T15:30:49.388927,357374221337.0,272242182261.0,61347213304.0,237896918.0,138114.0,133739254813.0,57066771425.0,380217761.0,61.0,138053.0,298142341.77,407736320.0,54.51,52.24,2.27
native,13,2025-02-18T15:33:38.695709,362627421416.0,273070435951.0,63378260902.0,237804086.0,52882.0,138435117517.0,60469227641.0,371013698.0,23.0,52859.0,308356282.99,322236416.0,53.59,51.5,2.09
wasm_interpreted,15,2025-02-18T15:36:34.443671,379992552534.0,297133570498.0,81037171869.0,250346880.0,151714.0,150051012654.0,58701475437.0,593131017.0,145.0,151569.0,347418406.79,430108672.0,50.52,48.53,1.99
docker_container,15,2025-02-18T15:39:49.234108,293908232471.0,223045354547.0,50705202685.0,209792292.0,52597.0,110543409022.0,46424549460.0,356122512.0,499.0,52099.0,236652357.82,270815232.0,42.35,40.3,2.05
docker_container_and_daemon,15,2025-02-18T15:39:49.234108,312815355431.29,234095226636.32,53969414591.78,274709568.16,58317.96,115909525231.79,48965785708.39,527174993.41,754.04,57434.69,305098775.81,321835008.0,42.49,40.33,2.16
native,14,2025-02-18T15:42:54.348332,349058578711.0,265235628950.0,62852654208.0,236194186.0,53297.0,134549754229.0,57695937578.0,393087224.0,526.0,52771.0,288126061.71,303521792.0,52.79,50.68,2.1
wasm_aot,12,2025-02-18T15:45:46.458613,366489555863.0,281269196463.0,64568219314.0,245378217.0,138612.0,139345110152.0,59850955393.0,385029553.0,485.0,138127.0,332081274.53,438411264.0,53.2,50.98,2.22
wasm_aot,13,2025-02-18T15:48:45.612998,346639689226.0,258932106312.0,60821385698.0,237575789.0,145455.0,132253673615.0,55799168265.0,377442881.0,431.0,145024.0,420666321.87,505917440.0,52.59,50.41,2.17
wasm_aot,14,2025-02-18T15:51:34.267814,359255922058.0,270824446628.0,63466595079.0,244860160.0,144950.0,135879937234.0,57927298017.0,374935518.0,275.0,144675.0,376825801.63,460140544.0,53.83,51.65,2.18
native,15,2025-02-18T15:54:27.046206,342783958173.0,262644345776.0,61593214910.0,226856641.0,53625.0,133573744646.0,57142337477.0,377510040.0,42.0,53583.0,275027273.46,285646848.0,54.22,52.12,2.11
wasm_aot,15,2025-02-18T15:57:15.552348,357203599502.0,271906197820.0,61707443453.0,243486355.0,143759.0,134021955350.0,58134853387.0,364379835.0,11.0,143748.0,317989120.0,403685376.0,54.43,52.16,2.27
wasm_aot,16,2025-02-18T16:00:06.717564,354845347317.0,269210698059.0,62649534698.0,245404765.0,154678.0,135855413237.0,58196199794.0,381254057.0,262.0,154416.0,361786128.75,489861120.0,49.64,47.43,2.2
wasm_aot,17,2025-02-18T16:03:13.950420,374851710790.0,286070634813.0,64661953783.0,254564439.0,144081.0,138475431441.0,60133924051.0,406648054.0,724.0,143355.0,349113360.79,435195904.0,53.02,50.76,2.25
wasm_aot,18,2025-02-18T16:06:14.960803,354843037535.0,271790274463.0,63368701691.0,240598558.0,143442.0,137970198908.0,58971101368.0,379356184.0,430.0,143012.0,348205472.54,429121536.0,52.67,50.46,2.2
wasm_aot,19,2025-02-18T16:09:09.235581,359638658589.0,274669246728.0,63722517621.0,242442365.0,144288.0,136065801344.0,59448207626.0,389223366.0,505.0,143783.0,384095550.39,470650880.0,53.57,51.24,2.33
native,16,2025-02-18T16:12:05.610820,336000013153.0,255380181952.0,59792250513.0,231289086.0,52917.0,127101440480.0,55146520723.0,374278716.0,76.0,52841.0,279618052.61,291266560.0,53.43,51.31,2.12
wasm_interpreted,16,2025-02-18T16:14:50.870359,378519950164.0,299099584265.0,80132305446.0,256407467.0,145404.0,148677712455.0,59832026447.0,599788239.0,265.0,145139.0,334034304.0,442380288.0,49.77,47.81,1.96
wasm_interpreted,17,2025-02-18T16:18:06.196254,370340368566.0,291355959607.0,77485170079.0,244701198.0,151820.0,143211774362.0,57831441978.0,612852101.0,289.0,151531.0,366365636.76,419086336.0,49.36,47.51,1.82
wasm_interpreted,18,2025-02-18T16:21:17.080882,369023490892.0,297232421984.0,79017109171.0,253929551.0,153294.0,144767923257.0,57279610180.0,603524979.0,250.0,153044.0,350810466.77,396640256.0,49.28,47.32,1.95
wasm_interpreted,19,2025-02-18T16:24:27.850258,373482837073.0,300474364393.0,78510850391.0,259401629.0,151322.0,147888221692.0,59011548743.0,608501178.0,446.0,150876.0,376683157.66,462934016.0,49.0,47.05,1.95
wasm_aot,20,2025-02-18T16:27:39.866769,341771903840.0,262614152167.0,59994161304.0,235564981.0,145270.0,131977085195.0,55797224575.0,381788488.0,296.0,144974.0,346382409.8,432230400.0,53.71,51.48,2.22
docker_container,16,2025-02-18T16:30:25.728290,354974929325.0,273998614519.0,61742006019.0,240248531.0,46965.0,134864405242.0,58140604186.0,379002858.0,517.0,46449.0,232790425.6,264781824.0,48.57,46.28,2.29
docker_container_and_daemon,16,2025-02-18T16:30:25.728290,373324614387.72,283521699647.85,66739748650.9,253982567.16,53745.39,139587582590.15,61336250517.94,442647292.79,776.04,52809.06,296828972.28,315236352.0,48.71,46.3,2.41
wasm_interpreted,20,2025-02-18T16:33:43.069510,383784387540.0,297421099933.0,82053078151.0,255827382.0,153243.0,146380328016.0,58700701360.0,637410556.0,762.0,152481.0,377535415.43,471629824.0,48.25,46.33,1.92
native,17,2025-02-18T16:37:01.761098,354239788794.0,268535346974.0,61736471673.0,230459894.0,54157.0,135534723094.0,58163066322.0,377782379.0,54.0,54103.0,317013718.11,329920512.0,53.47,51.35,2.12
docker_container,17,2025-02-18T16:39:52.499392,347887332239.0,265400097671.0,63303807527.0,242360261.0,55429.0,138978176685.0,58984199751.0,381936710.0,524.0,54906.0,275886665.14,316325888.0,50.34,47.94,2.4
docker_container_and_daemon,17,2025-02-18T16:39:52.499392,370725719224.47,277082422833.25,66745107593.16,288709856.19,63269.24,147083293054.47,62987021906.31,403620057.22,740.57,62438.82,348636926.6,362856448.0,50.47,47.97,2.5
native,18,2025-02-18T16:43:07.134463,359833191457.0,274380634276.0,63507269768.0,232355891.0,54718.0,138235814725.0,59477091045.0,399481495.0,526.0,54192.0,315737203.76,332111872.0,53.48,51.27,2.19
docker_container,18,2025-02-18T16:46:02.476594,322352772428.0,251961119821.0,58370317188.0,234436122.0,53371.0,127036597839.0,53552337475.0,365163827.0,537.0,52835.0,261170959.06,297906176.0,48.08,45.69,2.39
docker_container_and_daemon,18,2025-02-18T16:46:02.476594,356192351484.75,256557001814.08,66679276603.04,257595107.22,56625.7,129274952688.5,58426832034.39,496905362.92,552.25,56070.39,320597239.17,335622144.0,48.15,45.72,2.43
docker_container,19,2025-02-18T16:49:04.776498,359472939738.0,273011347676.0,63599935824.0,247326620.0,55994.0,137388417042.0,59404250692.0,393340265.0,136.0,55857.0,256621667.1,300138496.0,52.19,49.64,2.55
docker_container_and_daemon,19,2025-02-18T16:49:04.776498,379292540436.23,275838069638.74,66626062520.71,268135205.44,59617.92,138819559472.72,62122646358.11,433969388.4,142.41,59473.49,317638498.46,335667200.0,52.25,49.66,2.59
native,19,2025-02-18T16:52:11.922294,358519392209.0,273911438139.0,62793506536.0,240509547.0,54020.0,134349869438.0,58272951661.0,389838589.0,530.0,53490.0,307282608.71,326602752.0,53.11,50.92,2.19
native,20,2025-02-18T16:55:04.166933,351198325361.0,263994930203.0,61410920500.0,230529423.0,52799.0,133076337372.0,57533490566.0,374860111.0,0.0,52799.0,242240846.95,251367424.0,54.17,51.96,2.23
docker_container,20,2025-02-18T16:57:51.689480,315288900652.0,245317516724.0,55388915560.0,235450434.0,54759.0,119827424280.0,50891597073.0,380575794.0,539.0,54221.0,269738569.14,309284864.0,47.68,45.15,2.53
docker_container_and_daemon,20,2025-02-18T16:57:51.689480,357333250723.89,253429827183.07,61671169719.11,295840403.21,63228.16,123545911317.32,57614513894.53,580824186.28,660.85,62525.26,321677829.89,341807104.0,47.8,45.18,2.63
